company_id,company_name,location,department,about_us,rating,awards,contact,email,website
118,Reliason Solutions Ltd,"Bengaluru, Delhi NCR",IT-Software / Software Services,we are Reliason Solutions Ltd,1,Best Company in field of IT-Software / Software Services,2429080561,ReliasonSolutionsLtd118@gmail.com,ReliasonSolutionsLtd.com
119,Vasudev Adigaâ€™s Fast Food (P) Ltd,Bengaluru,Travel / Hotels / Restaurants / Airlines / Railways,we are Vasudev Adigaâ€™s Fast Food (P) Ltd,2,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,1247542198,VasudevAdigaâ€™sFastFood(P)Ltd119@gmail.com,VasudevAdigaâ€™sFastFood(P)Ltd.com
120,Datamatics Software Services Ltd.,Bengaluru,IT-Software / Software Services,we are Datamatics Software Services Ltd.,4,Best Company in field of IT-Software / Software Services,4566427458,DatamaticsSoftwareServicesLtd.120@gmail.com,DatamaticsSoftwareServicesLtd..com
121,GSN Consulting,Bengaluru,IT-Software / Software Services,we are GSN Consulting,1,Best Company in field of IT-Software / Software Services,2699657838,GSNConsulting121@gmail.com,GSNConsulting.com
122,Trianz,"Chennai, Bengaluru",IT-Software / Software Services,we are Trianz,3,Best Company in field of IT-Software / Software Services,2492639351,Trianz122@gmail.com,Trianz.com
123,Immaculate HR Solutions,"Chennai, Bengaluru, Kochi",Medical / Healthcare / Hospitals,we are Immaculate HR Solutions,5,Best Company in field of Medical / Healthcare / Hospitals,6345271811,ImmaculateHRSolutions123@gmail.com,ImmaculateHRSolutions.com
124,Technology Management Consulting,"Mumbai, Chennai, Bengaluru",Banking / Financial Services / Broking,we are Technology Management Consulting,2,Best Company in field of Banking / Financial Services / Broking,8917685921,TechnologyManagementConsulting124@gmail.com,TechnologyManagementConsulting.com
125,HiTech Placements,Bengaluru Bangalore,Construction / Engineering / Cement / Metals,we are HiTech Placements,4,Best Company in field of Construction / Engineering / Cement / Metals,3709953662,HiTechPlacements125@gmail.com,HiTechPlacements.com
126,Speed Jobs Consultancy,Bengaluru,Banking / Financial Services / Broking,we are Speed Jobs Consultancy,5,Best Company in field of Banking / Financial Services / Broking,5271614971,SpeedJobsConsultancy126@gmail.com,SpeedJobsConsultancy.com
127,Happiest Minds Technologies Pvt.Ltd,Bengaluru,IT-Software / Software Services,we are Happiest Minds Technologies Pvt.Ltd,1,Best Company in field of IT-Software / Software Services,7767005849,HappiestMindsTechnologiesPvt.Ltd127@gmail.com,HappiestMindsTechnologiesPvt.Ltd.com
128,Incise Infotech Pvt. Ltd.,Bengaluru,Semiconductors / Electronics,we are Incise Infotech Pvt. Ltd.,2,Best Company in field of Semiconductors / Electronics,5960289546,InciseInfotechPvt.Ltd.128@gmail.com,InciseInfotechPvt.Ltd..com
129,DigiCaptions India Pvt Ltd.,Bengaluru,Media / Entertainment / Internet,we are DigiCaptions India Pvt Ltd.,1,Best Company in field of Media / Entertainment / Internet,6801775377,DigiCaptionsIndiaPvtLtd.129@gmail.com,DigiCaptionsIndiaPvtLtd..com
130,EQA Labs Inc,Bengaluru,IT-Software / Software Services,we are EQA Labs Inc,3,Best Company in field of IT-Software / Software Services,4858973794,EQALabsInc130@gmail.com,EQALabsInc.com
131,Technosoft Global Services Pvt Ltd,Bengaluru,IT-Software / Software Services,we are Technosoft Global Services Pvt Ltd,3,Best Company in field of IT-Software / Software Services,6821570367,TechnosoftGlobalServicesPvtLtd131@gmail.com,TechnosoftGlobalServicesPvtLtd.com
132,New Meena Bazar International Pvt. Ltd.,"Bengaluru, Hyderabad",Retail / Wholesale,we are New Meena Bazar International Pvt. Ltd.,3,Best Company in field of Retail / Wholesale,9181732952,NewMeenaBazarInternationalPvt.Ltd.132@gmail.com,NewMeenaBazarInternationalPvt.Ltd..com
133,Convate,Bengaluru,Recruitment / Staffing,we are Convate,4,Best Company in field of Recruitment / Staffing,4607256443,Convate133@gmail.com,Convate.com
134,ALTEN CALSOFT LABS (INDIA) PRIVATE LIMITED,Bengaluru,IT-Software / Software Services,we are ALTEN CALSOFT LABS (INDIA) PRIVATE LIMITED,4,Best Company in field of IT-Software / Software Services,6061192862,ALTENCALSOFTLABS(INDIA)PRIVATELIMITED134@gmail.com,ALTENCALSOFTLABS(INDIA)PRIVATELIMITED.com
135,Bharath Infra Exports and Imports Ltd,Bengaluru,Construction / Engineering / Cement / Metals,we are Bharath Infra Exports and Imports Ltd,4,Best Company in field of Construction / Engineering / Cement / Metals,1879825757,BharathInfraExportsandImportsLtd135@gmail.com,BharathInfraExportsandImportsLtd.com
136,Covalense Technologies Private Limited,Bengaluru,IT-Software / Software Services,we are Covalense Technologies Private Limited,4,Best Company in field of IT-Software / Software Services,5128582031,CovalenseTechnologiesPrivateLimited136@gmail.com,CovalenseTechnologiesPrivateLimited.com
137,Nous Info Systems,Bengaluru,IT-Software / Software Services,we are Nous Info Systems,4,Best Company in field of IT-Software / Software Services,1430752930,NousInfoSystems137@gmail.com,NousInfoSystems.com
138,Samvith Technologies,Bengaluru,Automobile / Auto Anciliary / Auto Components,we are Samvith Technologies,5,Best Company in field of Automobile / Auto Anciliary / Auto Components,7364459240,SamvithTechnologies138@gmail.com,SamvithTechnologies.com
139,Freelancer Sheena,Bengaluru,IT-Software / Software Services,we are Freelancer Sheena,1,Best Company in field of IT-Software / Software Services,1546430300,FreelancerSheena139@gmail.com,FreelancerSheena.com
140,NOBROKER TECHNOLOGIES SOLUTIONS PRIVATE LIMITED (NoBroker.in ),Bengaluru,Internet / Ecommerce,we are NOBROKER TECHNOLOGIES SOLUTIONS PRIVATE LIMITED (NoBroker.in ),2,Best Company in field of Internet / Ecommerce,6747187576,NOBROKERTECHNOLOGIESSOLUTIONSPRIVATELIMITED(NoBroker.in)140@gmail.com,NOBROKERTECHNOLOGIESSOLUTIONSPRIVATELIMITED(NoBroker.in).com
141,Marlabs Software Pvt. Ltd.,Bengaluru,IT-Software / Software Services,we are Marlabs Software Pvt. Ltd.,3,Best Company in field of IT-Software / Software Services,2021840237,MarlabsSoftwarePvt.Ltd.141@gmail.com,MarlabsSoftwarePvt.Ltd..com
142,Cedent Consulting Inc,Bengaluru,IT-Software / Software Services,we are Cedent Consulting Inc,2,Best Company in field of IT-Software / Software Services,4109975940,CedentConsultingInc142@gmail.com,CedentConsultingInc.com
143,LM Wind Power Technologies (India) Pvt Ltd,Bengaluru,Oil and Gas / Energy / Power / Infrastructure,we are LM Wind Power Technologies (India) Pvt Ltd,2,Best Company in field of Oil and Gas / Energy / Power / Infrastructure,8221544393,LMWindPowerTechnologies(India)PvtLtd143@gmail.com,LMWindPowerTechnologies(India)PvtLtd.com
144,CenturyLink Technologies India Pvt Ltd,Bengaluru,IT-Software / Software Services,we are CenturyLink Technologies India Pvt Ltd,5,Best Company in field of IT-Software / Software Services,8617719187,CenturyLinkTechnologiesIndiaPvtLtd144@gmail.com,CenturyLinkTechnologiesIndiaPvtLtd.com
145,Decon Management Services Pvt Ltd,Bengaluru,Construction / Engineering / Cement / Metals,we are Decon Management Services Pvt Ltd,3,Best Company in field of Construction / Engineering / Cement / Metals,5259767871,DeconManagementServicesPvtLtd145@gmail.com,DeconManagementServicesPvtLtd.com
146,Ashish Interbuild Pvt. Ltd.,"Mumbai, Bengaluru, Hyderabad",Architecture / Interior Design,we are Ashish Interbuild Pvt. Ltd.,4,Best Company in field of Architecture / Interior Design,5466607596,AshishInterbuildPvt.Ltd.146@gmail.com,AshishInterbuildPvt.Ltd..com
147,Titan Company Ltd.,Bengaluru,Retail / Wholesale,we are Titan Company Ltd.,3,Best Company in field of Retail / Wholesale,9077999895,TitanCompanyLtd.147@gmail.com,TitanCompanyLtd..com
148,IndiHire,Bengaluru,Banking / Financial Services / Broking,we are IndiHire,4,Best Company in field of Banking / Financial Services / Broking,9804806240,IndiHire148@gmail.com,IndiHire.com
149,Acelinkers Consultancy Services Pvt Ltd,"Bengaluru, Delhi, Delhi NCR, Gurgaon, Noida",BPO / Call Centre / ITES,we are Acelinkers Consultancy Services Pvt Ltd,1,Best Company in field of BPO / Call Centre / ITES,2393873083,AcelinkersConsultancyServicesPvtLtd149@gmail.com,AcelinkersConsultancyServicesPvtLtd.com
150,IZEE MANPOWER CONSULTANCY PRIVATE LIMITED,Bengaluru,BPO / Call Centre / ITES,we are IZEE MANPOWER CONSULTANCY PRIVATE LIMITED,3,Best Company in field of BPO / Call Centre / ITES,5367876232,IZEEMANPOWERCONSULTANCYPRIVATELIMITED150@gmail.com,IZEEMANPOWERCONSULTANCYPRIVATELIMITED.com
151,"SM Square Technologies Pvt, Ltd",Bengaluru,IT-Software / Software Services,"we are SM Square Technologies Pvt, Ltd",2,Best Company in field of IT-Software / Software Services,8026777843,"SMSquareTechnologiesPvt,Ltd151@gmail.com","SMSquareTechnologiesPvt,Ltd.com"
152,UCC Tours and Travel,"Jaipur, Kolkata, Vasai, Thane, Mumbai, Navi Mumbai, Mumbai Suburbs, Hyderabad, Bengaluru",Advertising / PR / MR / Event Management,we are UCC Tours and Travel,4,Best Company in field of Advertising / PR / MR / Event Management,2296453730,UCCToursandTravel152@gmail.com,UCCToursandTravel.com
153,Luminous APAC Solutions Pvt Ltd,"Bengaluru, Chennai, Hyderabad",IT-Hardware & Networking,we are Luminous APAC Solutions Pvt Ltd,5,Best Company in field of IT-Hardware & Networking,8719895354,LuminousAPACSolutionsPvtLtd153@gmail.com,LuminousAPACSolutionsPvtLtd.com
154,Prodapt Solutions,"Bengaluru, Chennai",IT-Software / Software Services,we are Prodapt Solutions,1,Best Company in field of IT-Software / Software Services,5180169853,ProdaptSolutions154@gmail.com,ProdaptSolutions.com
155,31West Global Services,Bengaluru,BPO / Call Centre / ITES,we are 31West Global Services,5,Best Company in field of BPO / Call Centre / ITES,9842336461,31WestGlobalServices155@gmail.com,31WestGlobalServices.com
156,element14 India Private Limited,Bengaluru,IT-Software / Software Services,we are element14 India Private Limited,4,Best Company in field of IT-Software / Software Services,5180339477,element14IndiaPrivateLimited156@gmail.com,element14IndiaPrivateLimited.com
157,People Plus Management Services,Bengaluru,Industrial Products / Heavy Machinery,we are People Plus Management Services,5,Best Company in field of Industrial Products / Heavy Machinery,8501798097,PeoplePlusManagementServices157@gmail.com,PeoplePlusManagementServices.com
158,Hindco Recruitment Consultants,"Ahmedabad, Hyderabad, Bengaluru, Chennai, Navi Mumbai, Noida",Pharma / Biotech / Clinical Research,we are Hindco Recruitment Consultants,1,Best Company in field of Pharma / Biotech / Clinical Research,5762466397,HindcoRecruitmentConsultants158@gmail.com,HindcoRecruitmentConsultants.com
159,TechnoBuddy,"Hyderabad, Delhi, Pune, Agra, Bengaluru, Chennai, Mumbai, Lucknow",IT-Software / Software Services,we are TechnoBuddy,4,Best Company in field of IT-Software / Software Services,8172123917,TechnoBuddy159@gmail.com,TechnoBuddy.com
160,Ikya Human Capital Solutions Pvt Ltd,Bengaluru Bangalore,BPO / Call Centre / ITES,we are Ikya Human Capital Solutions Pvt Ltd,1,Best Company in field of BPO / Call Centre / ITES,7030510876,IkyaHumanCapitalSolutionsPvtLtd160@gmail.com,IkyaHumanCapitalSolutionsPvtLtd.com
161,ABC Consultants Pvt Ltd,"Bengaluru, Mumbai",IT-Software / Software Services,we are ABC Consultants Pvt Ltd,5,Best Company in field of IT-Software / Software Services,7584845623,ABCConsultantsPvtLtd161@gmail.com,ABCConsultantsPvtLtd.com
162,First Call H Resource P. Ltd,"Hyderabad, Bengaluru Bangalore, Chennai",BPO / Call Centre / ITES,we are First Call H Resource P. Ltd,5,Best Company in field of BPO / Call Centre / ITES,8799694346,FirstCallHResourceP.Ltd162@gmail.com,FirstCallHResourceP.Ltd.com
163,Treble Clef Technology Services Private Limited,Bengaluru,Advertising / PR / MR / Event Management,we are Treble Clef Technology Services Private Limited,3,Best Company in field of Advertising / PR / MR / Event Management,4036037344,TrebleClefTechnologyServicesPrivateLimited163@gmail.com,TrebleClefTechnologyServicesPrivateLimited.com
164,GE India Technology Pvt. Ltd.,Bengaluru,IT-Software / Software Services,we are GE India Technology Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,1624091557,GEIndiaTechnologyPvt.Ltd.164@gmail.com,GEIndiaTechnologyPvt.Ltd..com
165,Stayzilla-Startup jobs,Bengaluru,Internet / Ecommerce,we are Stayzilla-Startup jobs,1,Best Company in field of Internet / Ecommerce,1619091676,Stayzilla-Startupjobs165@gmail.com,Stayzilla-Startupjobs.com
166,Future Focus Infotech Pvt. Ltd.,Bengaluru,IT-Software / Software Services,we are Future Focus Infotech Pvt. Ltd.,1,Best Company in field of IT-Software / Software Services,4523732355,FutureFocusInfotechPvt.Ltd.166@gmail.com,FutureFocusInfotechPvt.Ltd..com
167,Rudhra Solar & Aqua India Private Limited,"Bengaluru, Belgaum, Hubli",FMCG / Foods / Beverage,we are Rudhra Solar & Aqua India Private Limited,4,Best Company in field of FMCG / Foods / Beverage,3347770893,RudhraSolar&AquaIndiaPrivateLimited167@gmail.com,RudhraSolar&AquaIndiaPrivateLimited.com
168,Simplotel Technologies Pvt Ltd.,"Bengaluru, Mumbai, Delhi NCR",Internet / Ecommerce,we are Simplotel Technologies Pvt Ltd.,1,Best Company in field of Internet / Ecommerce,1450803791,SimplotelTechnologiesPvtLtd.168@gmail.com,SimplotelTechnologiesPvtLtd..com
169,Burgeon It Services Pvt Ltd,Bengaluru,IT-Software / Software Services,we are Burgeon It Services Pvt Ltd,2,Best Company in field of IT-Software / Software Services,5982668594,BurgeonItServicesPvtLtd169@gmail.com,BurgeonItServicesPvtLtd.com
170,Nettpositive,Bengaluru,KPO / Research / Analytics,we are Nettpositive,1,Best Company in field of KPO / Research / Analytics,8400196782,Nettpositive170@gmail.com,Nettpositive.com
171,Frankfinn Institute of Air Hostess Training,"Bengaluru, Delhi",Education / Teaching / Training,we are Frankfinn Institute of Air Hostess Training,1,Best Company in field of Education / Teaching / Training,8085325349,FrankfinnInstituteofAirHostessTraining171@gmail.com,FrankfinnInstituteofAirHostessTraining.com
172,Ina elite hospitality Pvt Ltd,Bengaluru,Travel / Hotels / Restaurants / Airlines / Railways,we are Ina elite hospitality Pvt Ltd,1,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,3866647552,InaelitehospitalityPvtLtd172@gmail.com,InaelitehospitalityPvtLtd.com
173,Cloudtail India Pvt Ltd.,Bengaluru,Internet / Ecommerce,we are Cloudtail India Pvt Ltd.,1,Best Company in field of Internet / Ecommerce,4883256532,CloudtailIndiaPvtLtd.173@gmail.com,CloudtailIndiaPvtLtd..com
174,STARPOWERZ Human Resources Private Limited,"Hyderabad, Mumbai, Bengaluru",Insurance,we are STARPOWERZ Human Resources Private Limited,3,Best Company in field of Insurance,3452258323,STARPOWERZHumanResourcesPrivateLimited174@gmail.com,STARPOWERZHumanResourcesPrivateLimited.com
175,Datamar Business Intelligence Pvt Ltd,Bengaluru,IT-Software / Software Services,we are Datamar Business Intelligence Pvt Ltd,5,Best Company in field of IT-Software / Software Services,8079556965,DatamarBusinessIntelligencePvtLtd175@gmail.com,DatamarBusinessIntelligencePvtLtd.com
176,SMACera Technologies Consulting and Services Pvt L,Bengaluru,IT-Software / Software Services,we are SMACera Technologies Consulting and Services Pvt L,3,Best Company in field of IT-Software / Software Services,7696313113,SMACeraTechnologiesConsultingandServicesPvtL176@gmail.com,SMACeraTechnologiesConsultingandServicesPvtL.com
177,Career Soft Solutions Pvt. Ltd.,"Chennai, Bengaluru",IT-Software / Software Services,we are Career Soft Solutions Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,9334138768,CareerSoftSolutionsPvt.Ltd.177@gmail.com,CareerSoftSolutionsPvt.Ltd..com
178,GOQii Technologies Pvt. Ltd.,"Panjim, Delhi, Bengaluru",Wellness / Fitness / Sports / Beauty,we are GOQii Technologies Pvt. Ltd.,3,Best Company in field of Wellness / Fitness / Sports / Beauty,7409827926,GOQiiTechnologiesPvt.Ltd.178@gmail.com,GOQiiTechnologiesPvt.Ltd..com
179,Comviva Technologies Limited.,"Bengaluru, Mumbai",Telecom/ISP,we are Comviva Technologies Limited.,2,Best Company in field of Telecom/ISP,6679815839,ComvivaTechnologiesLimited.179@gmail.com,ComvivaTechnologiesLimited..com
180,Origin Mouldings (P) ltd.,Bengaluru,Automobile / Auto Anciliary / Auto Components,we are Origin Mouldings (P) ltd.,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,3478191700,OriginMouldings(P)ltd.180@gmail.com,OriginMouldings(P)ltd..com
181,Neovia Logistics Services India Pvt Ltd,Bengaluru,Courier / Transportation / Freight / Warehousing,we are Neovia Logistics Services India Pvt Ltd,2,Best Company in field of Courier / Transportation / Freight / Warehousing,2827805911,NeoviaLogisticsServicesIndiaPvtLtd181@gmail.com,NeoviaLogisticsServicesIndiaPvtLtd.com
182,CLARITY CONSULTING,"Bengaluru, Hyderabad",Strategy / Management Consulting Firms,we are CLARITY CONSULTING,2,Best Company in field of Strategy / Management Consulting Firms,7981475368,CLARITYCONSULTING182@gmail.com,CLARITYCONSULTING.com
183,UFO Moviez India Ltd,Bengaluru,Media / Entertainment / Internet,we are UFO Moviez India Ltd,5,Best Company in field of Media / Entertainment / Internet,6733625751,UFOMoviezIndiaLtd183@gmail.com,UFOMoviezIndiaLtd.com
